"처리일자","청소년유해업소업종코드","청소년유해업소업종명","건수"
"20210505","20102","일반호텔","23"
"20210505","20105","여관업","139"
"20210505","20107","여인숙업","18"
"20210505","20199","숙박업 기타","6"
"20210505","20301","일반이용업","89"
"20210505","24113","일반게임제공업","7"
"20210505","24201","비디오물감상실업","22"
"20210505","24205","노래연습장업","96"
"20210505","30111","무도학원업","4"
"20210506","10101","한식","2994"
"20210506","10102","중국식","185"
"20210506","10103","경양식","992"
"20210506","10104","일식","276"
"20210506","10105","분식","770"
"20210506","10106","뷔페식","20"
"20210506","10107","정종대포집(선술집)","55"
"20210506","10108","전통찻집","12"
"20210506","10110","출장조리","2"
"20210506","10111","패스트푸드","22"
"20210506","10112","호프(소주방)","240"
"20210506","10113","통닭(치킨)","48"
"20210506","10114","복어취급","1"
"20210506","10115","김밥(도시락)","18"
"20210506","10116","생선회","11"
"20210506","10117","까페","96"
"20210506","10118","식육취급","4"
"20210506","10119","탕류","4"
"20210506","10199","기타","1197"
"20210506","10201","카바레","7"
"20210506","10202","고고(디스코)클럽","5"
"20210506","10206","스텐드바","8"
"20210506","10207","비어(바)살롱","2"
"20210506","10208","룸살롱","153"
"20210506","10209","요정","9"
"20210506","10210","간이주점","6"
"20210506","10299","기타","9"
"20210506","10301","단란주점","116"
"20210506","10401","과자점","10"
"20210506","10402","다방","130"
"20210506","10403","일반조리판매","119"
"20210506","10408","철도역구내","1"
"20210506","10410","편의점","83"
"20210506","10411","패스트푸드","84"
"20210506","10412","커피숍","719"
"20210506","10413","전통찻집","64"
"20210506","10499","기타","443"
"20210506","20101","관광호텔","42"
"20210506","20102","일반호텔","23"
"20210506","20105","여관업","139"
"20210506","20107","여인숙업","18"
"20210506","20199","숙박업 기타","6"
"20210506","20301","일반이용업","89"
"20210506","24113","일반게임제공업","7"
"20210506","24201","비디오물감상실업","22"
"20210506","24205","노래연습장업","96"
"20210506","30111","무도학원업","4"
"20210507","10101","한식","2993"
"20210507","10102","중국식","185"
"20210507","10103","경양식","990"
"20210507","10104","일식","276"
"20210507","10105","분식","770"
"20210507","10106","뷔페식","20"
"20210507","10107","정종대포집(선술집)","55"
"20210507","10108","전통찻집","12"
"20210507","10110","출장조리","2"
"20210507","10111","패스트푸드","22"
"20210507","10112","호프(소주방)","240"
"20210507","10113","통닭(치킨)","48"
"20210507","10114","복어취급","1"
"20210507","10115","김밥(도시락)","18"
"20210507","10116","생선회","11"
"20210507","10117","까페","96"
"20210507","10118","식육취급","4"
"20210507","10119","탕류","4"
"20210507","10199","기타","1198"
"20210507","10201","카바레","7"
"20210507","10202","고고(디스코)클럽","5"
"20210507","10206","스텐드바","8"
"20210507","10207","비어(바)살롱","2"
"20210507","10208","룸살롱","153"
"20210507","10209","요정","9"
"20210507","10210","간이주점","6"
"20210507","10299","기타","9"
"20210507","10301","단란주점","116"
"20210507","10401","과자점","10"
"20210507","10402","다방","130"
"20210507","10403","일반조리판매","119"
"20210507","10408","철도역구내","1"
"20210507","10410","편의점","83"
"20210507","10411","패스트푸드","84"
"20210507","10412","커피숍","719"
"20210507","10413","전통찻집","64"
"20210507","10499","기타","444"
"20210507","20101","관광호텔","42"
"20210507","20102","일반호텔","23"
"20210507","20105","여관업","139"
"20210507","20107","여인숙업","18"
"20210507","20199","숙박업 기타","6"
"20210507","20301","일반이용업","89"
"20210507","24113","일반게임제공업","7"
"20210507","24201","비디오물감상실업","22"
"20210507","24205","노래연습장업","96"
"20210507","30111","무도학원업","4"
"20210508","10101","한식","2993"
"20210508","10102","중국식","185"
"20210508","10103","경양식","990"
"20210508","10104","일식","276"
"20210508","10105","분식","770"
"20210508","10106","뷔페식","20"
"20210508","10107","정종대포집(선술집)","55"
"20210508","10108","전통찻집","12"
"20210508","10110","출장조리","2"
"20210508","10111","패스트푸드","22"
"20210508","10112","호프(소주방)","240"
"20210508","10113","통닭(치킨)","48"
"20210508","10114","복어취급","1"
"20210508","10115","김밥(도시락)","18"
"20210508","10116","생선회","11"
"20210508","10117","까페","96"
"20210508","10118","식육취급","4"
"20210508","10119","탕류","4"
"20210508","10199","기타","1198"
"20210508","10201","카바레","7"
"20210508","10202","고고(디스코)클럽","5"
"20210508","10206","스텐드바","8"
"20210508","10207","비어(바)살롱","2"
"20210508","10208","룸살롱","153"
"20210508","10209","요정","9"
"20210508","10210","간이주점","6"
"20210508","10299","기타","9"
"20210508","10301","단란주점","116"
"20210508","10401","과자점","10"
"20210508","10402","다방","130"
"20210508","10403","일반조리판매","119"
"20210508","10408","철도역구내","1"
"20210508","10410","편의점","83"
"20210508","10411","패스트푸드","84"
"20210508","10412","커피숍","719"
"20210508","10413","전통찻집","64"
"20210508","10499","기타","444"
"20210508","20101","관광호텔","42"
"20210508","20102","일반호텔","23"
"20210508","20105","여관업","139"
"20210508","20107","여인숙업","18"
"20210508","20199","숙박업 기타","6"
"20210508","20301","일반이용업","89"
"20210508","24113","일반게임제공업","7"
"20210508","24201","비디오물감상실업","22"
"20210508","24205","노래연습장업","96"
"20210508","30111","무도학원업","4"
"20210509","10101","한식","2993"
"20210509","10102","중국식","185"
"20210509","10103","경양식","990"
"20210509","10104","일식","276"
"20210509","10105","분식","770"
"20210509","10106","뷔페식","20"
"20210509","10107","정종대포집(선술집)","55"
"20210509","10108","전통찻집","12"
"20210509","10110","출장조리","2"
"20210509","10111","패스트푸드","22"
"20210509","10112","호프(소주방)","240"
"20210509","10113","통닭(치킨)","48"
"20210509","10114","복어취급","1"
"20210509","10115","김밥(도시락)","18"
"20210509","10116","생선회","11"
"20210509","10117","까페","96"
"20210509","10118","식육취급","4"
"20210509","10119","탕류","4"
"20210509","10199","기타","1198"
"20210509","10201","카바레","7"
"20210509","10202","고고(디스코)클럽","5"
"20210509","10206","스텐드바","8"
"20210509","10207","비어(바)살롱","2"
"20210509","10208","룸살롱","153"
"20210509","10209","요정","9"
"20210509","10210","간이주점","6"
"20210509","10299","기타","9"
"20210509","10301","단란주점","116"
"20210509","10401","과자점","10"
"20210509","10402","다방","130"
"20210509","10403","일반조리판매","119"
"20210509","10408","철도역구내","1"
"20210509","10410","편의점","83"
"20210509","10411","패스트푸드","84"
"20210509","10412","커피숍","719"
"20210509","10413","전통찻집","64"
"20210509","10499","기타","444"
"20210509","20101","관광호텔","42"
"20210509","20102","일반호텔","23"
"20210509","20105","여관업","139"
"20210509","20107","여인숙업","18"
"20210509","20199","숙박업 기타","6"
"20210509","20301","일반이용업","89"
"20210509","24113","일반게임제공업","7"
"20210509","24201","비디오물감상실업","22"
"20210509","24205","노래연습장업","96"
"20210509","30111","무도학원업","4"
"20210510","10101","한식","2993"
"20210510","10102","중국식","185"
"20210510","10103","경양식","990"
"20210510","10104","일식","276"
"20210510","10105","분식","770"
"20210510","10106","뷔페식","20"
"20210510","10107","정종대포집(선술집)","55"
"20210510","10108","전통찻집","12"
"20210510","10110","출장조리","2"
"20210510","10111","패스트푸드","22"
"20210510","10112","호프(소주방)","240"
"20210510","10113","통닭(치킨)","48"
"20210510","10114","복어취급","1"
"20210510","10115","김밥(도시락)","18"
"20210510","10116","생선회","11"
"20210510","10117","까페","96"
"20210510","10118","식육취급","4"
"20210510","10119","탕류","4"
"20210510","10199","기타","1198"
"20210510","10201","카바레","7"
"20210510","10202","고고(디스코)클럽","5"
"20210510","10206","스텐드바","8"
"20210510","10207","비어(바)살롱","2"
"20210510","10208","룸살롱","153"
"20210510","10209","요정","9"
"20210510","10210","간이주점","6"
"20210510","10299","기타","9"
"20210510","10301","단란주점","116"
"20210510","10401","과자점","10"
"20210510","10402","다방","130"
"20210510","10403","일반조리판매","119"
"20210510","10408","철도역구내","1"
"20210510","10410","편의점","83"
"20210510","10411","패스트푸드","84"
"20210510","10412","커피숍","719"
"20210510","10413","전통찻집","64"
"20210510","10499","기타","444"
"20210510","20101","관광호텔","42"
"20210510","20102","일반호텔","23"
"20210510","20105","여관업","139"
"20210510","20107","여인숙업","18"
"20210510","20199","숙박업 기타","6"
"20210510","20301","일반이용업","89"
"20210510","24113","일반게임제공업","7"
"20210510","24201","비디오물감상실업","22"
"20210510","24205","노래연습장업","96"
"20210510","30111","무도학원업","4"
"20210511","10101","한식","2993"
"20210511","10102","중국식","185"
"20210511","10103","경양식","990"
"20210511","10104","일식","276"
"20210511","10105","분식","770"
"20210511","10106","뷔페식","20"
"20210511","10107","정종대포집(선술집)","55"
"20210511","10108","전통찻집","12"
"20210511","10110","출장조리","2"
"20210511","10111","패스트푸드","22"
"20210511","10112","호프(소주방)","240"
"20210511","10113","통닭(치킨)","48"
"20210511","10114","복어취급","1"
"20210511","10115","김밥(도시락)","18"
"20210511","10116","생선회","11"
"20210511","10117","까페","96"
"20210511","10118","식육취급","4"
"20210511","10119","탕류","4"
"20210511","10199","기타","1198"
"20210511","10201","카바레","7"
"20210511","10202","고고(디스코)클럽","5"
"20210511","10206","스텐드바","8"
"20210511","10207","비어(바)살롱","2"
"20210511","10208","룸살롱","153"
"20210511","10209","요정","9"
"20210511","10210","간이주점","6"
"20210511","10299","기타","9"
"20210511","10301","단란주점","116"
"20210511","10401","과자점","10"
"20210511","10402","다방","130"
"20210511","10403","일반조리판매","119"
"20210511","10408","철도역구내","1"
"20210511","10410","편의점","83"
"20210511","10411","패스트푸드","84"
"20210511","10412","커피숍","719"
"20210511","10413","전통찻집","64"
"20210511","10499","기타","444"
"20210511","20101","관광호텔","42"
"20210511","20102","일반호텔","23"
"20210511","20105","여관업","139"
"20210511","20107","여인숙업","18"
"20210511","20199","숙박업 기타","6"
"20210511","20301","일반이용업","89"
"20210511","24113","일반게임제공업","7"
"20210511","24201","비디오물감상실업","22"
"20210511","24205","노래연습장업","96"
"20210511","30111","무도학원업","4"
"20210512","10101","한식","2995"
"20210512","10102","중국식","184"
"20210512","10103","경양식","991"
"20210512","10104","일식","276"
"20210512","10105","분식","770"
"20210512","10106","뷔페식","20"
"20210512","10107","정종대포집(선술집)","55"
"20210512","10108","전통찻집","12"
"20210512","10110","출장조리","2"
"20210512","10111","패스트푸드","22"
"20210512","10112","호프(소주방)","240"
"20210512","10113","통닭(치킨)","48"
"20210512","10114","복어취급","1"
"20210512","10115","김밥(도시락)","18"
"20210512","10116","생선회","11"
"20210512","10117","까페","96"
"20210512","10118","식육취급","4"
"20210512","10119","탕류","4"
"20210512","10199","기타","1199"
"20210512","10201","카바레","7"
"20210512","10202","고고(디스코)클럽","5"
